HouseID,Area_sqft,Bedrooms,Bathrooms,Floors,HouseAge,Garage,LocationScore,SchoolRating,CrimeRate,DistanceCity_km,Price
3747,4402,4,4,2,12,1,7,4,6,2,5429806
3748,1474,4,4,3,30,2,9,4,1,15,5099828
3749,1702,5,3,2,39,3,9,2,10,21,5019377
3750,3924,3,3,1,26,1,2,9,8,32,3604938
3751,1486,6,3,3,16,3,5,3,8,28,5292033
3752,618,2,4,2,16,1,3,8,7,27,3365098
3753,1116,1,4,1,28,2,5,6,8,5,2722694
3754,1545,2,1,3,40,1,8,6,7,39,2274971
3755,1469,6,4,2,40,0,8,3,8,10,5200248
3756,764,5,2,1,28,1,3,5,1,5,4178952
3757,1532,5,3,3,12,1,9,8,3,12,5897835
3758,723,6,1,2,7,1,6,6,2,7,5095466
3759,956,3,5,1,14,3,3,10,8,35,4706476
3760,4600,6,2,3,32,1,9,10,1,20,6387041
3761,3989,6,2,2,40,3,2,6,1,6,5594442
3762,1818,2,5,2,19,0,10,6,1,20,4754284
3763,1809,1,3,3,3,2,9,5,8,45,3284894
3764,2629,2,1,2,11,3,1,2,7,11,1929810
3765,3468,5,4,2,0,1,4,2,5,42,5319911
3766,2493,1,3,2,17,2,4,4,5,5,2331812
3767,3284,3,2,1,30,0,6,6,3,40,3384684
3768,1385,4,2,2,20,0,2,10,10,29,3395723
3769,2018,3,4,1,40,1,1,6,4,46,3488854
3770,2679,2,3,3,9,3,3,9,7,4,3647767
3771,2463,3,4,3,39,0,1,8,3,8,3318934
3772,3593,3,4,1,24,2,9,3,3,24,4699829
3773,1709,4,3,1,7,1,4,3,3,2,4039637
3774,4214,2,3,1,4,0,3,7,9,9,3143874
3775,4212,6,1,2,15,3,5,5,4,18,5608231
3776,4336,1,4,1,29,2,2,3,1,15,3149069
3777,1376,6,3,3,38,0,3,1,5,17,4599654
3778,783,1,4,1,26,1,8,10,8,39,3139664
3779,4955,6,1,3,6,3,5,2,8,24,5350280
3780,3985,6,5,3,10,0,2,5,8,44,5532339
3781,2888,2,3,3,3,3,10,2,1,34,4536787
3782,3034,5,3,3,40,0,6,2,6,41,4468712
3783,4559,5,1,2,36,2,1,10,5,37,4539894
3784,3148,1,1,3,23,1,5,8,2,11,2186291
3785,1212,4,1,1,5,2,3,10,2,7,3933469
3786,3558,4,1,2,23,2,2,3,10,31,3265335
3787,3417,3,3,3,36,2,6,3,8,36,3489571
3788,4759,1,2,3,14,0,9,4,3,43,3120703
3789,3484,2,2,2,20,3,10,3,7,16,3652039
3790,2785,6,5,2,13,1,10,7,3,38,6918371
3791,2385,5,4,3,2,2,1,3,1,36,5448811
3792,4724,2,3,2,3,0,8,6,10,9,3512117
3793,3454,5,5,3,35,2,4,4,3,19,5923772
3794,3129,1,4,3,20,0,6,5,3,5,2838357
3795,3332,5,5,2,21,0,7,6,7,12,6066353
3796,1565,4,5,1,30,3,5,8,2,39,5455440
3797,2134,1,3,3,34,1,1,2,5,32,1259219
3798,2252,6,1,2,4,1,7,1,5,18,5187441
3799,1751,6,4,3,8,0,10,6,7,23,6608364
3800,2792,2,5,1,19,1,8,8,10,40,3986100
3801,4846,1,2,2,18,1,3,7,1,38,2348800
3802,2973,5,1,2,17,2,4,10,4,6,4805843
3803,1349,5,3,2,18,2,10,4,1,25,5922057
3804,2942,4,4,1,12,2,6,6,7,25,5125731
3805,4917,2,1,2,2,0,2,8,5,7,2794221
3806,1010,3,4,2,0,1,10,1,4,2,4720489
3807,4688,3,1,1,38,0,7,4,4,25,2815308
3808,4889,3,1,2,3,1,6,10,2,15,4048544
3809,2835,3,4,2,34,1,9,5,7,3,4364355
3810,950,4,4,3,19,3,5,6,6,23,5038618
3811,4165,3,2,3,4,0,10,4,8,25,4042208
3812,4812,2,3,3,5,1,10,8,9,26,4552743
3813,4920,3,4,2,5,3,4,7,3,24,4990194
3814,1818,6,2,3,20,1,3,4,4,37,4756520
3815,997,3,4,2,14,1,4,8,1,45,4003974
3816,2104,1,4,3,24,2,9,9,2,39,3601764
3817,1190,1,5,2,15,3,3,7,3,2,3612250
3818,4428,6,2,2,37,0,4,3,5,38,4679916
3819,2748,6,1,2,32,3,2,2,6,44,4362469
3820,4730,1,3,1,24,2,9,7,6,20,3663827
3821,652,2,5,3,10,3,8,8,8,31,4384969
3822,1883,6,3,3,33,0,9,2,4,11,5390276
3823,3411,6,5,1,28,2,7,8,1,30,6845349
3824,2217,1,3,2,37,2,3,5,1,27,2192308
3825,741,6,1,3,5,2,5,7,1,50,5013992
3826,1523,6,3,3,19,3,4,6,1,4,6202320
3827,4383,2,5,1,22,2,7,7,9,42,4193200
3828,4819,5,3,3,3,2,5,6,10,48,5312524
3829,2928,1,5,2,36,3,6,1,10,45,2926358
3830,3505,5,3,2,6,2,6,4,5,41,5276353
3831,3267,1,2,3,23,3,7,5,5,41,3009078
3832,1008,1,4,2,30,0,5,6,5,23,2431217
3833,3910,1,2,3,7,0,7,10,3,28,3029884
3834,4021,3,3,2,0,2,4,7,8,31,4397095
3835,889,2,5,3,32,1,10,3,10,50,3730917
3836,4708,4,5,3,38,1,3,7,7,27,4633907
3837,3012,2,3,3,34,1,2,1,2,16,2678876
3838,3195,5,3,2,34,3,2,1,7,13,4560086
3839,2929,6,1,3,17,2,5,4,4,26,4954641
3840,4537,4,3,2,12,3,9,1,10,22,5041386
3841,4009,4,2,2,16,1,3,3,6,22,3543950
3842,2738,2,2,3,10,1,10,8,4,48,3521160
3843,4647,1,4,1,32,1,9,1,2,36,3129819
3844,3205,1,1,2,2,1,4,5,7,43,1650900
3845,3363,5,4,1,2,2,7,4,1,29,6116329
3846,2955,4,2,2,40,3,3,1,3,12,3510039
3847,677,1,3,2,18,2,7,5,1,41,3062021
3848,1428,4,3,1,6,1,4,10,10,16,4705740
3849,3407,4,3,2,32,2,10,5,2,43,5254860
3850,4522,1,4,3,14,1,3,5,4,1,2997760
3851,899,2,3,2,5,1,3,9,2,43,3398000
3852,4615,5,2,3,4,3,10,8,2,43,6576425
3853,829,1,2,2,23,0,9,6,5,49,2174264
3854,1937,5,1,1,27,2,9,5,3,42,4549408
3855,2180,6,3,2,7,3,9,1,4,17,6152373
3856,1641,6,2,3,19,0,5,6,10,48,4905788
3857,807,5,4,3,29,0,8,8,10,40,5147236
3858,4993,2,2,2,9,0,4,3,7,29,2409048
3859,1134,6,3,3,31,3,5,9,8,25,5749784
3860,2888,5,1,1,21,3,4,7,4,22,4690973
3861,3367,6,4,3,37,2,10,7,4,10,6712519
3862,4124,4,2,1,26,1,9,9,7,16,4842313
3863,4156,3,2,1,33,2,2,4,1,4,3180937
3864,2586,1,1,2,38,2,8,10,3,30,2683767
3865,1316,6,2,1,37,0,3,4,8,11,4297125
3866,3796,4,5,1,20,2,8,9,5,1,6364061
3867,3645,1,3,3,21,2,7,5,3,10,3507975
3868,1596,2,4,2,26,2,10,7,1,32,4101646
3869,4942,5,3,1,38,1,4,10,5,15,5189484
3870,1622,5,1,2,26,3,9,2,8,24,4670994
3871,1034,2,3,2,27,2,10,2,4,49,3058061
3872,3112,4,1,2,40,0,1,10,8,4,3296044
3873,2520,5,2,1,37,3,3,2,10,8,3731351
3874,1184,2,4,3,31,1,1,10,3,4,3041310
3875,2931,2,3,1,38,0,6,7,5,28,2955639
3876,2034,1,3,3,35,1,6,6,10,5,2487978
3877,3881,1,2,1,38,1,2,6,2,5,2101235
3878,1029,3,4,1,1,0,9,3,9,43,4281259
3879,3108,5,2,2,20,3,5,5,8,34,4624351
3880,3986,6,5,2,12,1,10,1,4,14,6744150
3881,1339,3,5,3,1,3,7,1,2,19,5080320
3882,4511,3,5,2,37,2,6,4,3,25,4891779
3883,2695,1,1,2,35,3,7,7,4,20,2165448
3884,1364,6,1,2,2,3,8,1,1,13,5701062
3885,1322,4,5,1,39,1,3,8,6,44,4365470
3886,4825,3,4,3,8,2,9,3,2,23,5306466
3887,1741,1,4,1,34,1,9,6,10,39,3005944
3888,4859,1,5,1,15,0,3,10,4,22,3549413
3889,706,1,2,1,12,1,8,3,3,40,2557732
3890,4785,4,2,3,25,3,5,9,7,31,4851128
3891,1429,5,1,1,24,2,10,3,4,49,4885675
3892,4884,3,4,3,8,3,5,3,9,32,4357436
3893,3929,2,5,3,35,0,2,1,1,2,2939673
3894,2313,4,2,1,15,2,4,6,3,43,3943588
3895,2978,6,2,2,16,1,2,10,6,5,5185353
3896,4263,1,4,1,1,2,5,9,7,46,3787549
3897,1781,5,2,2,28,2,4,2,3,49,4475626
3898,2920,3,4,2,14,2,7,6,1,33,4690635
3899,4664,6,4,2,11,1,6,4,10,38,6151806
3900,2505,5,5,2,35,0,4,3,7,22,4848121
3901,4477,6,3,1,27,0,10,8,3,37,6245902
3902,2669,5,1,1,37,0,3,6,8,39,3217216
3903,3496,3,2,1,26,2,8,7,2,11,4447769
3904,2772,1,3,2,14,3,2,2,6,30,2184392
3905,1298,2,1,2,3,2,6,3,4,11,2526725
3906,3881,4,5,3,37,1,8,5,2,45,5110324
3907,3141,1,2,3,9,2,1,4,9,48,1549746
3908,3193,1,2,1,10,3,8,6,5,3,3420612
3909,4994,2,3,3,24,1,10,4,5,41,3927548
3910,844,1,4,3,13,3,10,2,9,3,3095252
3911,4408,1,1,3,27,3,7,10,10,12,3026985
3912,4840,4,2,3,1,0,9,9,10,11,4714559
3913,4644,1,4,2,34,2,10,8,1,40,4412332
3914,2169,4,3,1,35,2,10,2,2,13,4560347
3915,2391,4,1,1,34,0,10,5,2,25,3970328
3916,2222,5,2,3,36,0,8,1,4,25,4161768
3917,4432,2,4,3,15,3,8,6,1,31,4533650
3918,4808,3,4,1,21,1,1,5,4,44,3764599
3919,4059,4,1,2,20,1,3,2,10,22,2866667
3920,4051,2,3,2,27,0,2,10,8,7,3232739
3921,1109,1,2,2,22,2,3,1,3,46,1567556
3922,2651,5,3,1,9,3,1,2,6,45,4599635
3923,2501,2,4,1,4,1,10,5,10,22,4010496
3924,4386,3,5,1,34,0,4,7,6,11,4419027
3925,2255,4,5,1,12,3,4,1,4,44,4894459
3926,3504,4,1,2,5,0,8,1,4,23,4155879
3927,3240,5,2,1,16,3,1,9,1,29,5263207
3928,1808,1,3,2,4,1,9,8,4,38,3202082
3929,3956,2,5,3,35,0,2,8,1,8,3465014
3930,852,4,3,3,13,1,8,10,4,9,5129110
3931,4784,1,4,1,39,0,1,8,2,43,2639630
3932,4885,1,4,1,6,1,9,10,6,19,4298029
3933,3953,1,3,1,28,3,2,6,4,49,2539252
3934,1968,5,3,3,36,3,8,10,6,6,5650068
3935,1992,4,1,3,33,2,8,6,5,17,3802129
3936,3927,4,1,3,37,3,4,10,1,38,4499873
3937,2599,3,3,2,1,1,8,4,1,7,4302928
3938,4548,2,1,1,10,0,7,6,6,47,2866769
3939,2074,5,1,2,33,3,5,8,7,1,4350063
3940,1914,4,4,2,37,2,3,7,9,15,4142904
3941,4584,4,2,3,40,3,6,1,4,41,4309165
3942,1955,1,5,1,20,0,9,6,5,37,3432635
3943,2728,2,5,2,27,1,8,7,9,7,3845555
3944,2265,6,4,3,3,3,2,1,1,22,5747025
3945,3823,1,3,2,36,2,5,4,9,49,2562279
3946,4736,5,1,1,19,0,3,4,5,7,3855173
3947,3970,5,4,2,38,2,5,8,10,16,5656413
3948,1079,4,3,2,30,3,5,9,8,33,4719378
3949,809,5,2,1,36,1,8,4,9,48,4262416
3950,4653,2,3,3,32,3,4,5,9,47,2927989
3951,3649,6,3,2,0,3,4,3,5,32,5912734
3952,3967,4,5,2,32,2,9,9,5,47,5814406
3953,2399,6,5,3,31,1,3,8,4,11,6342638
3954,4105,5,2,3,18,2,10,1,7,19,5243759
3955,4964,1,1,2,6,1,9,5,10,29,2633881
3956,2086,2,1,3,29,1,5,8,1,23,2687127
3957,4797,2,1,1,29,2,9,7,2,30,3427272
3958,3862,1,2,3,7,1,7,4,8,32,2742466
3959,2152,5,2,3,2,1,5,6,7,38,4898128
3960,3724,3,1,1,32,2,5,1,9,25,2841487
3961,4631,6,4,3,34,0,8,9,5,49,6504950
3962,3683,4,5,1,27,2,3,4,8,45,4940936
3963,2288,3,2,3,34,3,6,3,5,36,3648056
3964,744,3,4,1,5,1,2,9,1,35,4276089
3965,2130,1,1,3,14,3,9,7,10,47,2739426
3966,3402,3,3,1,32,3,7,6,2,46,4508275
3967,1292,2,2,1,24,1,3,7,8,29,2083097
3968,2362,4,5,1,33,2,3,7,4,6,5162248
3969,887,1,3,1,0,1,3,10,5,6,2897678
3970,3659,6,5,2,27,1,3,6,2,43,6228371
3971,4931,3,2,3,13,2,3,10,1,38,4124529
3972,1163,5,3,2,10,1,5,1,6,22,4512479
3973,4785,6,3,2,4,2,9,6,3,12,6918822
3974,1613,3,2,3,9,1,4,8,5,7,3391237
3975,3160,3,5,1,4,3,7,3,3,31,5461413
3976,1099,5,1,3,20,0,8,1,10,8,3651445
3977,3370,3,3,2,32,2,4,6,5,18,3868480
3978,2654,1,5,3,18,2,6,3,8,26,3083533
3979,3662,3,4,1,16,0,2,8,7,43,3830314
3980,791,3,2,1,13,2,4,1,3,42,2826572
3981,2684,2,5,1,2,1,3,2,8,15,3656052
3982,2102,5,1,1,10,1,2,7,5,41,4039973
3983,2099,3,1,1,2,2,3,5,10,8,3145601
3984,2475,3,2,1,6,1,6,5,8,28,3288596
3985,1143,4,4,3,16,3,5,8,10,25,5067008
3986,3821,4,3,1,24,3,5,2,7,30,4611016
3987,3613,1,5,3,13,1,9,10,7,34,3990644
3988,3482,5,5,1,14,3,2,8,9,21,5981372
3989,2502,6,4,1,11,3,9,7,4,43,6838774
3990,973,4,5,2,10,1,9,4,4,29,5338562
3991,2744,2,3,3,21,0,5,1,6,8,2532669
3992,3923,2,2,2,0,2,6,3,9,20,3068780
3993,3392,2,1,1,3,3,2,2,8,36,2258312
3994,4835,4,4,3,15,3,5,6,7,4,5497778
3995,3651,5,1,2,7,1,4,4,2,2,4450293
3996,961,3,5,3,8,0,7,9,6,6,5040959
3997,4679,2,4,2,5,3,9,6,7,21,4800877
3998,4400,4,4,3,1,2,8,1,4,31,5223296
3999,2006,4,4,1,6,3,5,9,9,48,5373915
4000,4491,6,1,1,33,1,6,9,4,38,5056689
4001,1388,5,5,2,39,3,1,10,10,38,5445799
4002,2562,6,3,1,10,3,5,4,6,29,5770511
4003,3137,5,1,2,2,0,1,3,4,44,3879502
4004,2153,4,4,3,20,1,3,10,10,7,4653178
4005,3079,6,5,3,31,3,7,10,8,5,6854564
4006,1174,5,5,3,33,1,4,8,8,39,5400867
4007,844,3,1,3,10,1,5,3,4,40,2771911
4008,4417,4,5,2,1,3,10,3,2,1,6637311
4009,2934,2,3,2,21,1,1,5,10,11,2741511
4010,1593,1,1,3,23,0,8,3,8,16,1803652
4011,4443,6,1,3,25,0,9,7,1,22,5786540
4012,1060,4,5,1,32,1,7,1,2,2,4584123
4013,3610,6,3,1,30,2,7,3,10,32,5717374
4014,3807,3,1,1,40,0,8,1,3,46,2642750
4015,750,2,1,2,20,0,7,2,2,26,2351707
4016,3320,6,3,2,34,3,2,3,4,15,5430986
4017,1698,5,1,3,35,3,2,2,8,25,3334001
4018,2226,1,4,2,39,2,7,3,2,10,2873401
4019,3465,3,1,1,1,0,8,8,1,24,4237815
4020,1016,2,4,1,28,2,10,9,1,32,4743109
4021,2318,1,1,3,39,2,6,8,4,18,2002213
4022,2513,1,3,1,22,0,2,7,7,45,1858808
4023,3429,3,1,2,15,0,4,9,5,26,3262709
4024,2633,4,4,1,36,0,3,7,5,43,4009034
4025,4582,5,3,2,14,1,4,10,10,50,5358557
4026,4338,1,1,2,25,0,2,8,2,29,1571132
4027,3044,6,1,2,26,1,5,1,10,9,3990443
4028,1420,6,5,2,2,2,3,4,1,18,6445908
4029,4420,3,4,3,20,0,9,10,1,6,5264685
4030,4648,3,3,1,33,2,9,1,8,41,3874481
4031,3200,6,4,2,36,1,8,3,2,46,6211763
4032,3172,4,2,3,21,2,9,2,8,20,4336664
4033,2246,3,2,1,36,2,3,7,3,46,3238512
4034,769,1,2,3,20,3,10,3,9,32,2699133
4035,791,5,4,2,3,3,6,4,8,11,5479500
4036,3384,4,1,1,27,2,5,1,1,30,3852053
4037,4742,4,1,2,28,0,3,4,8,46,3041235
4038,4020,5,2,3,3,0,10,7,10,18,5293520
4039,903,6,4,1,20,1,4,6,1,40,5812531
4040,4381,3,2,3,35,3,2,1,2,4,3335259
4041,4904,5,3,1,39,3,10,8,10,45,5720007
4042,4834,5,4,3,36,3,9,5,6,29,6232523
4043,4486,1,3,2,18,1,6,6,2,11,3131547
4044,4741,6,3,1,0,1,7,1,5,48,6220371
4045,2044,5,4,3,27,2,4,8,5,2,5387672
4046,1212,5,3,3,25,2,7,1,4,30,4867909
4047,1648,2,3,1,19,1,3,2,6,17,2690024
4048,2058,1,4,3,12,2,1,9,3,41,2788521
4049,1568,4,3,3,6,3,5,2,8,2,4512852
4050,1408,6,2,3,24,3,5,4,4,24,5310016
4051,3455,4,1,1,38,0,7,2,1,11,3723291
4052,3752,4,4,1,14,0,9,2,2,5,5135191
4053,3940,1,5,1,1,0,9,3,2,38,4222203
4054,4262,1,4,1,12,0,2,1,6,4,2404915
4055,2095,4,3,1,34,0,8,10,10,8,4264837
4056,3635,4,5,1,27,3,4,6,3,13,5548040
4057,4094,2,4,1,34,0,2,7,9,41,2662004
4058,1821,4,4,1,32,1,3,7,10,6,4367713
4059,3492,1,1,3,38,3,2,10,6,19,1859668
4060,2869,1,2,3,10,3,8,10,9,24,3074188
4061,2273,3,4,3,20,2,5,3,6,34,4108897
4062,3329,1,1,1,17,0,4,6,6,47,1350355
4063,3489,5,1,3,15,1,5,4,6,7,4576936
4064,3493,6,2,1,27,3,7,3,3,36,5531354
4065,4551,1,4,3,15,0,8,3,10,37,3073186
4066,1224,2,2,1,17,2,6,5,2,4,3226612
4067,667,1,4,3,36,2,10,8,10,10,3140532
4068,3978,1,4,1,1,2,7,6,9,32,3403229
4069,1679,1,2,2,17,3,9,1,4,10,2968374
4070,4139,2,4,3,9,0,2,8,2,9,3624910
4071,920,6,3,3,1,0,4,5,7,38,4891558
4072,4045,1,3,3,22,0,9,3,5,46,2606096
4073,2579,6,4,2,8,1,6,4,9,38,6167067
4074,4570,4,5,3,31,1,1,9,9,35,4646600
4075,1293,4,1,2,6,1,6,2,4,10,3765395
4076,3925,4,1,2,8,3,1,3,9,4,3295833
4077,1751,6,1,1,33,1,10,1,4,26,5097783
4078,2567,5,4,1,23,2,2,3,7,29,4811132
4079,4966,3,2,1,14,0,6,8,7,27,4096463
4080,1900,5,2,1,12,2,7,3,7,4,4913899
4081,4035,5,3,2,1,0,3,4,7,6,4944380
4082,4200,6,4,3,31,3,6,8,1,20,7119624
4083,852,5,4,3,40,3,4,4,9,44,4448124
4084,986,3,3,1,39,3,4,4,4,42,3199374
4085,2050,6,4,1,8,0,7,2,5,31,5572048
4086,2793,4,1,2,3,0,3,9,7,44,3551543
4087,2549,2,2,3,13,0,1,7,4,35,2279946
4088,3693,3,4,2,28,3,6,1,6,15,4377762
4089,1044,6,4,3,20,2,9,3,1,32,6230531
4090,1859,6,4,1,15,0,3,9,9,17,5625906
4091,4355,1,1,2,28,2,6,4,3,11,2464006
4092,4258,6,5,1,13,3,3,7,7,31,6770850
4093,4701,1,1,1,33,3,9,7,6,9,2817783
4094,1896,2,4,1,25,1,6,10,9,48,3485705
4095,1958,3,4,1,31,3,3,5,4,35,4218317
4096,3847,4,1,2,1,2,6,10,2,44,4799165
4097,4422,3,4,2,20,0,5,6,5,43,4004346
4098,3220,3,5,3,35,1,6,6,3,23,4838390
4099,3455,3,1,3,22,3,8,6,9,4,3869235
4100,1233,2,3,3,19,2,10,8,10,46,3938468
4101,4452,2,4,1,3,1,2,8,2,11,3811478
4102,672,3,1,1,30,0,5,3,5,22,2146420
4103,3880,5,1,3,25,3,9,9,8,42,5457984
4104,2631,5,2,2,6,0,10,3,8,33,4719220
4105,4217,5,1,1,37,3,1,9,4,50,4612154
4106,794,4,4,1,27,2,3,1,6,24,4090676
4107,2845,5,2,2,5,2,7,5,1,4,5373397
4108,625,6,3,3,20,2,10,10,5,7,6773148
4109,1749,3,3,2,26,1,7,8,4,19,3931976
4110,1920,6,1,2,40,0,4,10,7,20,4649553
4111,1929,6,4,1,13,1,3,8,6,38,5818990
4112,2378,4,5,1,23,0,3,6,1,36,5053561
4113,3909,5,1,2,34,1,9,6,1,48,5021072
4114,1585,3,3,2,35,3,6,8,1,44,3957537
4115,2246,5,1,1,13,2,4,8,10,31,4227188
4116,2704,3,1,2,37,0,9,3,5,3,2768675
4117,4189,3,5,2,32,1,6,8,4,30,5030319
4118,1266,3,5,2,25,1,10,5,9,22,4536977
4119,3533,1,5,2,18,1,3,7,10,19,3104827
4120,2584,6,4,3,17,0,7,2,1,28,5763526
4121,3818,5,5,2,9,2,7,2,6,28,6014914
4122,2515,3,1,3,35,1,8,5,9,39,2641436
4123,2368,5,3,3,31,3,8,5,9,14,5214110
4124,3434,1,3,2,32,0,6,5,5,8,2389871
4125,1307,5,1,1,16,3,3,5,6,29,4337748
4126,1398,6,5,3,2,2,2,7,5,29,6489114
4127,1562,5,3,1,3,1,3,4,9,46,4535681
4128,1816,6,2,1,27,0,8,7,10,4,4872433
4129,877,5,4,1,26,2,8,9,2,17,5844531
4130,4566,4,4,1,1,0,10,8,3,43,6158576
4131,4342,3,5,1,30,2,4,6,1,5,5168497
4132,900,3,3,2,0,0,3,7,2,15,3533036
4133,1994,6,3,1,0,0,9,2,5,21,5776188
4134,1724,3,3,1,21,1,8,10,6,9,4543420
4135,3220,6,4,1,40,0,9,10,7,27,6393525
4136,946,6,5,3,14,3,3,3,5,2,5880662
4137,4175,5,4,2,38,1,7,9,8,19,5905469
4138,3030,1,5,1,14,0,7,9,10,2,3466703
4139,860,2,1,1,32,1,5,7,10,48,1761571
4140,3015,2,3,2,21,2,2,9,6,14,3039720
4141,4253,3,5,2,20,2,9,1,9,4,4713180
4142,3062,2,1,1,28,0,1,3,9,12,1446267
4143,858,4,3,1,28,0,6,6,6,23,3692617
4144,1179,3,5,2,15,0,9,3,4,4,4701143
4145,1010,5,3,2,10,1,10,3,9,30,4928815
4146,1922,2,4,2,17,0,4,8,9,18,3089379
4147,972,1,2,1,5,2,7,8,5,18,2758648
4148,4763,3,2,3,34,0,3,9,7,24,3482959
4149,4253,2,2,2,8,1,9,4,4,6,3987547
4150,3904,2,2,2,25,1,3,5,3,3,2543464
4151,1819,5,5,1,13,0,7,8,3,50,6239514
4152,1483,3,5,2,40,3,10,8,2,7,5393287
4153,692,1,3,3,37,2,9,2,1,9,2552640
4154,2488,6,5,3,40,2,8,9,7,6,6575049
4155,4082,2,4,2,0,1,1,9,5,39,4046100
4156,4673,5,5,2,21,2,4,4,3,36,5714450
4157,1529,1,3,2,40,2,5,4,4,27,2501486
4158,3642,3,2,2,2,3,5,3,8,1,3646500
4159,1260,4,4,1,34,1,10,7,5,24,5318956
4160,3589,1,1,3,29,2,2,1,7,32,1456346
4161,2887,4,3,3,8,1,2,9,9,22,4453412
4162,1120,4,1,2,25,0,10,8,6,14,4214967
4163,4128,4,3,2,32,3,7,6,5,47,4958842
4164,4784,3,3,2,10,3,3,1,10,15,3812783
4165,4502,4,3,1,40,0,8,8,2,42,4971005
4166,4415,5,2,1,6,0,2,5,5,23,4661645
4167,1222,5,1,3,32,0,6,1,7,12,3274451
4168,2694,6,3,1,13,1,8,8,7,45,5916155
4169,1498,3,5,1,5,2,7,5,3,24,4808169
4170,724,2,2,2,24,3,9,5,7,23,3042976
4171,3373,1,3,1,16,1,9,8,1,40,3420091
4172,3057,1,5,1,23,2,5,4,1,4,3371192
4173,1813,5,3,1,28,1,5,8,6,16,4765039
4174,4300,6,5,2,9,1,1,4,6,34,6114256
4175,4527,1,1,3,15,3,7,7,10,36,2801505
4176,3044,1,2,2,37,1,7,7,8,43,2340890
4177,3669,3,2,2,0,3,4,9,10,44,4374143
4178,1297,5,2,3,33,1,5,1,7,5,3986577
4179,1943,1,5,2,8,3,4,6,9,22,3757265
4180,3217,2,2,1,26,1,9,7,7,19,3281510
4181,1358,3,3,2,14,0,9,5,10,26,3907127
4182,1436,1,2,1,38,3,2,1,10,43,1155010
4183,4441,6,5,2,20,3,2,8,1,29,6806539
4184,3061,4,1,2,26,1,9,2,1,44,4026318
4185,2145,4,5,2,29,3,1,10,8,5,5075577
4186,4638,2,3,1,22,3,5,1,10,44,2856771
4187,4893,4,1,3,0,1,5,4,8,29,4049785
4188,2108,2,4,1,17,3,7,5,3,13,3985269
4189,3535,4,3,2,33,1,1,1,10,21,3277630
4190,1058,4,3,2,39,2,4,8,9,43,3996882
4191,1043,5,4,2,8,2,5,6,3,37,5349157
4192,2579,3,3,2,30,0,3,3,9,39,2857719
4193,632,3,1,2,7,3,10,4,5,34,3814855
4194,3103,2,5,2,20,1,3,4,1,34,3480473
4195,674,4,5,3,17,3,5,3,10,38,4584781
4196,2160,6,5,2,38,2,1,10,6,20,5850360
4197,2989,3,3,1,17,0,10,10,10,38,4192563
4198,1442,5,2,1,3,2,1,8,9,32,4520055
4199,957,1,2,1,12,0,6,8,5,24,2370096
4200,843,3,3,1,5,3,1,6,6,33,3892612
4201,1510,6,2,3,30,2,5,4,7,42,5080777
4202,4776,4,5,2,13,1,10,2,3,8,5677337
4203,1324,2,5,1,17,3,9,4,8,6,4398035
4204,1443,3,1,1,38,0,1,1,1,7,2066703
4205,3454,2,5,2,14,2,5,8,7,36,4099121
4206,2882,3,5,1,26,0,10,3,10,39,4529050
4207,3097,3,1,2,2,3,1,8,10,17,3220342
4208,897,4,5,2,17,2,5,5,9,13,4924009
4209,4373,3,1,1,24,2,7,5,6,40,3792983
4210,3277,3,4,1,21,1,10,5,4,36,4815237
4211,1312,6,1,3,5,1,1,8,5,5,4986411
4212,3806,1,2,3,11,2,3,6,6,24,2565748
4213,859,6,2,3,11,1,7,10,9,2,5508943
4214,4069,4,3,3,4,2,3,1,2,39,4333376
4215,2312,2,2,3,27,2,10,1,1,24,3189069
4216,985,1,5,3,26,1,6,1,3,50,2659318
4217,1228,5,2,3,15,0,10,4,4,46,4821522
4218,3513,6,4,2,33,2,5,7,6,47,6193088
4219,4560,5,2,2,18,1,7,1,10,17,4325098
4220,2016,4,5,3,18,2,6,6,9,34,5253215
4221,4899,2,5,2,21,2,7,8,6,20,4895226
4222,4993,3,5,3,8,0,5,6,3,12,5019630
4223,3338,6,5,1,0,0,5,10,7,26,6557243
4224,1647,4,2,2,6,1,5,5,5,22,4302486
4225,2273,1,5,1,30,0,5,4,6,18,2475037
4226,3434,5,3,3,17,1,6,6,6,12,5520446
4227,2172,2,1,1,6,1,10,10,8,28,3422302
4228,2380,1,4,3,40,2,5,1,6,49,2277225
4229,3191,1,4,3,34,3,4,4,6,2,2735123
4230,2635,1,3,3,34,1,3,8,3,11,2600294
4231,4920,2,4,3,22,3,4,7,4,1,4274386
4232,4286,3,2,1,17,1,10,3,2,22,4287731
4233,3652,3,5,2,20,3,8,5,8,43,5149519
4234,1015,4,3,2,36,1,4,10,7,20,3985348
4235,1149,3,4,2,18,3,7,9,4,37,4893625
4236,845,5,5,2,5,3,5,2,6,12,5999314
4237,1624,5,2,1,3,2,8,6,9,2,4939062
4238,639,1,5,3,15,3,8,10,8,27,3770660
4239,3912,4,2,2,16,3,3,1,5,13,3769622
4240,1370,4,4,1,40,2,2,6,3,42,4103446
4241,4605,1,4,2,19,1,3,8,1,6,3351250
4242,4891,5,2,2,34,0,8,3,4,35,4668562
4243,4880,3,5,2,29,1,2,1,6,18,3646367
4244,878,4,1,3,7,2,7,9,6,35,4208076
4245,4411,3,5,2,32,0,9,7,1,43,5137516
